day month year date wy psn trans evap leafC stemC biomass
28 9 2009 2009-09-28 2009 -0.536977 0.402216 0 454.634079 433.993923 1052.782198
29 9 2009 2009-09-29 2009 -0.653443 0.407932 0 454.38204 433.965513 1052.388407
30 9 2009 2009-09-30 2009 -0.683975 0.403014 0 454.25291 433.937108 1052.173078
1 10 2009 2009-10-01 2010 -0.516546 0.396531 0 375.929995 407.404657 920.81142
2 10 2009 2009-10-02 2010 -0.382897 0.375818 0 375.924845 407.376618 920.776347
3 10 2009 2009-10-03 2010 -0.379076 0.35558 0 375.919696 407.348581 920.741278
4 10 2009 2009-10-04 2010 -0.258555 0.327626 0 375.914546 407.320547 920.706211
5 10 2009 2009-10-05 2010 -0.330975 0.355021 0 375.909397 407.292515 920.671147
6 10 2009 2009-10-06 2010 -0.346576 0.35602 0 375.904247 407.264485 920.636084
7 10 2009 2009-10-07 2010 -0.208203 0.300642 0 375.899098 407.236457 920.601024
8 10 2009 2009-10-08 2010 -0.224882 0.304116 0 375.893949 407.208431 920.565966
9 10 2009 2009-10-09 2010 -0.199753 0.266033 0 375.888799 407.180407 920.530909
10 10 2009 2009-10-10 2010 -0.170696 0.227936 0 375.88365 407.152387 920.495856
11 10 2009 2009-10-11 2010 -0.204633 0.216496 0 375.878501 407.124367 920.460804
12 10 2009 2009-10-12 2010 -0.257747 0.261485 0 375.873352 407.096351 920.425756
13 10 2009 2009-10-13 2010 -0.332509 0.082221 0 375.868203 407.068335 920.390709
14 10 2009 2009-10-14 2010 -0.361134 0.238751 0 375.863054 407.040324 920.355666
15 10 2009 2009-10-15 2010 -0.475401 0.251703 0 375.857905 407.012315 920.320625
16 10 2009 2009-10-16 2010 -0.925693 0.299866 0 375.852757 406.984308 920.285587
17 10 2009 2009-10-17 2010 -0.461473 0.186819 0 375.847608 406.956301 920.250548
18 10 2009 2009-10-18 2010 -0.846437 0.294234 0 375.842459 406.928298 920.215513
19 10 2009 2009-10-19 2010 -0.725002 0.283896 0 375.837311 406.900296 920.18048
20 10 2009 2009-10-20 2010 -0.545984 0.27525 0 375.832162 406.872299 920.145452
21 10 2009 2009-10-21 2010 -0.413977 0.256177 0 375.827014 406.844301 920.110423
22 10 2009 2009-10-22 2010 -0.41371 0.254245 0 375.821866 406.816307 920.075398
23 10 2009 2009-10-23 2010 -0.542947 0.254216 0 375.816718 406.788315 920.040375
24 10 2009 2009-10-24 2010 -0.436884 0.233053 0 375.811569 406.760324 920.005353
25 10 2009 2009-10-25 2010 -0.773658 0.259827 0 375.806421 406.732336 919.970334
26 10 2009 2009-10-26 2010 -1.203489 0.21779 0 375.801273 406.704351 919.935318
27 10 2009 2009-10-27 2010 -0.864425 0.249624 0 375.796125 406.676368 919.900305
28 10 2009 2009-10-28 2010 -0.481983 0.236115 0 375.790977 406.648387 919.865293
29 10 2009 2009-10-29 2010 -0.316331 0.210123 0 375.78583 406.620407 919.830284
30 10 2009 2009-10-30 2010 -0.309958 0.208715 0 375.780682 406.592432 919.795278
31 10 2009 2009-10-31 2010 -0.343854 0.19888 0 375.775534 406.564456 919.760272
1 11 2009 2009-11-01 2010 -0.350807 0.20201 0 375.770386 406.536485 919.72527
2 11 2009 2009-11-02 2010 -0.599958 0.206553 0 375.765239 406.508516 919.690272
3 11 2009 2009-11-03 2010 -0.441989 0.212018 0 375.760091 406.480548 919.655273
4 11 2009 2009-11-04 2010 -0.489554 0.211623 0 375.754944 406.452582 919.620278
5 11 2009 2009-11-05 2010 -0.335731 0.182236 0 375.749797 406.424619 919.585286
6 11 2009 2009-11-06 2010 -0.333061 0.181113 0 375.744649 406.396657 919.550293
7 11 2009 2009-11-07 2010 -0.310452 0.169201 0 375.739502 406.368698 919.515305
8 11 2009 2009-11-08 2010 -0.323167 0.165515 0 375.734355 406.340742 919.48032
9 11 2009 2009-11-09 2010 -0.473044 0.195359 0 375.729208 406.312788 919.445336
10 11 2009 2009-11-10 2010 -0.482645 0.184303 0 375.724061 406.284835 919.410354
11 11 2009 2009-11-11 2010 -0.385118 0.17946 0 375.718914 406.256885 919.375375
12 11 2009 2009-11-12 2010 -0.317658 0.147998 0 375.713767 406.228938 919.340399
13 11 2009 2009-11-13 2010 -0.315707 0.147208 0 375.708621 406.200994 919.305427
14 11 2009 2009-11-14 2010 -0.305865 0.158089 0 375.703474 406.17305 919.270453
15 11 2009 2009-11-15 2010 -0.297146 0.16359 0 375.698327 406.145109 919.235483
16 11 2009 2009-11-16 2010 -0.260476 0.149996 0 375.693181 406.117169 919.200515
17 11 2009 2009-11-17 2010 -0.258251 0.149164 0 375.688034 406.089233 919.16555
18 11 2009 2009-11-18 2010 -0.200923 0.134282 0 375.682888 406.061299 919.130588
19 11 2009 2009-11-19 2010 -0.237638 0.139856 0 375.677742 406.033367 919.095628
20 11 2009 2009-11-20 2010 -0.228335 0.138469 0 375.672595 406.005436 919.060668
21 11 2009 2009-11-21 2010 -0.230229 0.139189 0 375.667449 405.977509 919.025713
22 11 2009 2009-11-22 2010 -0.232657 0.139832 0 375.662303 405.949582 918.990758
23 11 2009 2009-11-23 2010 -0.298441 0.154208 0 375.657157 405.921661 918.955809
24 11 2009 2009-11-24 2010 -0.28429 0.140198 0 375.652011 405.893739 918.920859
25 11 2009 2009-11-25 2010 -0.342554 0.147904 0 375.646865 405.86582 918.885913
26 11 2009 2009-11-26 2010 -0.401433 0.148875 0 375.641719 405.837904 918.850969
27 11 2009 2009-11-27 2010 -0.252389 0.128595 0 375.636573 405.809989 918.816026
28 11 2009 2009-11-28 2010 -0.280453 0.132354 0 375.631428 405.782078 918.781088
29 11 2009 2009-11-29 2010 -0.244861 0.12445 0 375.626282 405.754168 918.746151
30 11 2009 2009-11-30 2010 -0.23383 0.124728 0 375.621136 405.726258 918.711213
1 12 2009 2009-12-01 2010 -0.152605 0.09788 0 375.615991 405.698354 918.676282
2 12 2009 2009-12-02 2010 -0.171246 0.08858 0 375.610846 405.670451 918.641352
3 12 2009 2009-12-03 2010 -0.145115 0.08861 0 375.6057 405.642551 918.606425
4 12 2009 2009-12-04 2010 -0.157901 0.100548 0 375.600555 405.614651 918.571498
5 12 2009 2009-12-05 2010 -0.150926 0.088365 0 375.59541 405.586754 918.536575
6 12 2009 2009-12-06 2010 -0.125323 0.076189 0 375.590265 405.55886 918.501654
7 12 2009 2009-12-07 2010 1.775992 0 0.314606 376.495885 405.834557 919.984678
8 12 2009 2009-12-08 2010 1.943611 1.073851 0 377.487451 406.138903 921.610945
9 12 2009 2009-12-09 2010 2.026634 1.096689 0 378.521579 406.457439 923.308152
10 12 2009 2009-12-10 2010 1.566914 0 0.314593 379.319939 406.697389 924.612416
11 12 2009 2009-12-11 2010 1.128802 0 0.314589 379.893616 406.862447 925.54221
12 12 2009 2009-12-12 2010 0.363047 0 0.230181 380.07459 406.896604 925.817499
13 12 2009 2009-12-13 2010 1.775836 0 0.31458 380.980068 407.172268 927.300301
14 12 2009 2009-12-14 2010 1.634075 1.069389 0 381.812837 407.423695 928.66192
15 12 2009 2009-12-15 2010 1.745647 1.202171 0 382.70281 407.694192 930.118881
16 12 2009 2009-12-16 2010 1.776771 1.255082 0 383.608732 407.97001 931.602428
17 12 2009 2009-12-17 2010 1.846742 1.33532 0 384.550524 408.257786 933.145761
18 12 2009 2009-12-18 2010 1.922438 1.385516 0 385.531122 408.558498 934.75377
19 12 2009 2009-12-19 2010 2.025439 1.536449 0 386.564527 408.876816 936.449795
20 12 2009 2009-12-20 2010 1.980303 1.487102 0 387.574772 409.187415 938.107221
21 12 2009 2009-12-21 2010 1.791039 1.171792 0 388.487944 409.465659 939.602861
22 12 2009 2009-12-22 2010 1.663965 0.89141 0 389.335938 409.722179 940.989873
23 12 2009 2009-12-23 2010 1.607443 1.047333 0 390.154934 409.969036 942.328558
24 12 2009 2009-12-24 2010 1.640394 0 0.224853 390.990817 410.221524 943.695391
25 12 2009 2009-12-25 2010 1.69751 1.155885 0 391.855979 410.483775 945.111024
26 12 2009 2009-12-26 2010 1.550308 0.943015 0 392.645641 410.720859 946.400825
27 12 2009 2009-12-27 2010 1.630349 1.049903 0 393.476339 410.971625 947.759021
28 12 2009 2009-12-28 2010 1.84216 1.309937 0 394.415646 411.258596 949.298235
29 12 2009 2009-12-29 2010 1.726358 1.174792 0 395.295555 411.52577 950.738455
30 12 2009 2009-12-30 2010 1.50856 0 0.314505 396.06376 411.755713 951.992505
31 12 2009 2009-12-31 2010 1.753203 0 0.224853 396.957413 412.027471 953.455634
1 1 2010 2010-01-01 2010 1.809747 1.193801 0 397.880051 412.308895 954.967075
2 1 2010 2010-01-02 2010 2.011481 1.536476 0 398.906129 412.624801 956.650919
3 1 2010 2010-01-03 2010 2.103159 1.652653 0 399.979208 412.956376 958.413099
4 1 2010 2010-01-04 2010 1.964278 1.472978 0 400.981051 413.264208 960.056555
5 1 2010 2010-01-05 2010 2.011476 1.542489 0 402.007084 413.580106 961.740331
6 1 2010 2010-01-06 2010 2.043309 1.58749 0 403.049428 413.901443 963.451294
7 1 2010 2010-01-07 2010 1.990561 1.512353 0 404.064707 414.213759 965.117148
8 1 2010 2010-01-08 2010 2.987319 2.05175 0 405.59113 414.69646 967.634914
9 1 2010 2010-01-09 2010 2.993607 2.020585 0 407.120758 415.180232 970.158023
10 1 2010 2010-01-10 2010 3.040463 2.104237 0 408.674393 415.672007 972.721145
11 1 2010 2010-01-11 2010 3.017314 2.068546 0 410.216135 416.159821 975.264449
12 1 2010 2010-01-12 2010 2.725433 1.590801 0 411.608174 416.597734 977.558247
13 1 2010 2010-01-13 2010 2.948252 0 0.314443 413.11446 417.073735 980.042463
14 1 2010 2010-01-14 2010 3.108716 2.364664 0 414.703014 417.577158 982.663792
15 1 2010 2010-01-15 2010 3.156113 2.356347 0 416.315852 418.088679 985.325597
16 1 2010 2010-01-16 2010 2.957531 1.973221 0 417.826832 418.56625 987.817641
17 1 2010 2010-01-17 2010 2.722252 0 0.314425 419.217135 419.003597 990.108559
18 1 2010 2010-01-18 2010 1.640404 0 0.314421 420.052625 419.256008 991.47479
19 1 2010 2010-01-19 2010 2.67395 0 0.314416 421.418127 419.685092 993.724377
20 1 2010 2010-01-20 2010 1.866915 0 0.314412 422.369746 419.976218 995.284162
21 1 2010 2010-01-21 2010 1.869043 0 0.314407 423.322444 420.267705 996.845747
22 1 2010 2010-01-22 2010 2.624712 0 0.314403 424.662651 420.688365 999.053183
23 1 2010 2010-01-23 2010 2.533831 0 0.224853 425.956234 421.093486 1001.182915
24 1 2010 2010-01-24 2010 2.498693 1.540818 0 427.231781 421.492595 1003.282587
25 1 2010 2010-01-25 2010 2.646921 1.667066 0 428.583323 421.91704 1005.508922
26 1 2010 2010-01-26 2010 2.428673 0 0.314385 429.822926 422.304174 1007.548693
27 1 2010 2010-01-27 2010 2.854078 1.855091 0 431.280668 422.764021 1009.95203
28 1 2010 2010-01-28 2010 3.218323 2.376402 0 432.925182 423.286128 1012.666656
29 1 2010 2010-01-29 2010 3.183304 2.304772 0 434.551715 423.802245 1015.351317
30 1 2010 2010-01-30 2010 2.7409 1.723957 0 435.951352 424.242733 1017.657821
31 1 2010 2010-01-31 2010 2.776655 1.862297 0 437.369306 424.689328 1019.994855
1 2 2010 2010-02-01 2010 2.871311 1.958333 0 438.835782 425.152098 1022.41276
2 2 2010 2010-02-02 2010 2.87173 1.958336 0 440.302452 425.614935 1024.830991
3 2 2010 2010-02-03 2010 3.239915 2.452225 0 441.957916 426.140708 1027.563883
4 2 2010 2010-02-04 2010 3.122824 2.315092 0 443.55331 426.646456 1030.196656
5 2 2010 2010-02-05 2010 2.170627 0 0.314341 444.660376 426.989433 1032.015555
6 2 2010 2010-02-06 2010 2.88988 0 0.314337 446.136274 427.455354 1034.449174
7 2 2010 2010-02-07 2010 3.278543 0 0.224853 447.811467 427.987711 1037.214955
8 2 2010 2010-02-08 2010 2.817482 1.954948 0 449.250195 428.441249 1039.586631
9 2 2010 2010-02-09 2010 2.377661 0 0.314323 450.463354 428.819598 1041.582359
10 2 2010 2010-02-10 2010 3.091675 2.261958 0 452.042658 429.319997 1044.18833
11 2 2010 2010-02-11 2010 3.174369 2.307113 0 453.664348 429.834528 1046.864948
12 2 2010 2010-02-12 2010 2.864512 2.057965 0 455.127113 430.296085 1049.276692
13 2 2010 2010-02-13 2010 3.293735 2.530053 0 456.809973 430.831012 1052.055266
14 2 2010 2010-02-14 2010 3.24831 2.473278 0 458.469515 431.358165 1054.794975
15 2 2010 2010-02-15 2010 3.247052 2.473263 0 460.12839 431.8851 1057.533577
16 2 2010 2010-02-16 2010 3.368425 2.660593 0 461.849484 432.432776 1060.375879
17 2 2010 2010-02-17 2010 3.389012 2.751047 0 463.581112 432.983966 1063.23574
18 2 2010 2010-02-18 2010 3.008995 2.824924 0 465.117836 433.47019 1065.770763
19 2 2010 2010-02-19 2010 2.75516 0 0.314279 466.524367 433.913017 1068.088798
20 2 2010 2010-02-20 2010 2.28945 0 0.314275 467.692053 434.276233 1070.008762
21 2 2010 2010-02-21 2010 1.951712 0 0.31427 468.686525 434.581713 1071.640039
22 2 2010 2010-02-22 2010 1.720881 2.512088 0 469.562607 434.847732 1073.074001
23 2 2010 2010-02-23 2010 1.534839 2.332243 0 470.343271 435.081947 1074.348935
24 2 2010 2010-02-24 2010 1.482294 0 0.314257 471.096979 435.307178 1075.578943
25 2 2010 2010-02-25 2010 1.433509 3.124254 0 471.825658 435.52407 1076.767241
26 2 2010 2010-02-26 2010 1.417676 0 0.314248 472.546208 435.738253 1077.941991
27 2 2010 2010-02-27 2010 1.362563 0 0.314244 473.238485 435.943013 1079.069621
28 2 2010 2010-02-28 2010 1.302405 2.467631 0 473.899902 436.137491 1080.145822
1 3 2010 2010-03-01 2010 1.255523 2.065135 0 474.537268 436.323952 1081.181938
2 3 2010 2010-03-02 2010 1.318242 0 0.314231 475.206789 436.521135 1082.271649
3 3 2010 2010-03-03 2010 1.292455 0 0.314226 475.863077 436.713907 1083.339305
4 3 2010 2010-03-04 2010 1.250027 2.310241 0 476.497598 436.899428 1084.370688
5 3 2010 2010-03-05 2010 1.224293 2.257579 0 477.118914 437.080549 1085.380064
6 3 2010 2010-03-06 2010 1.300466 0 0.314213 477.779283 437.27469 1086.454531
7 3 2010 2010-03-07 2010 1.243264 2.861611 0 478.41031 437.459052 1087.480096
8 3 2010 2010-03-08 2010 1.198444 2.639949 0 479.018343 437.635751 1088.467339
9 3 2010 2010-03-09 2010 1.15506 2.31926 0 479.604119 437.805033 1089.417489
10 3 2010 2010-03-10 2010 1.13444 2.531691 0 480.179313 437.970791 1090.350007
11 3 2010 2010-03-11 2010 1.10197 2.317459 0 480.737848 438.130997 1091.254759
12 3 2010 2010-03-12 2010 1.089224 2.500437 0 481.289839 438.289025 1092.148609
13 3 2010 2010-03-13 2010 1.085789 3.142531 0 481.840061 438.446464 1093.039511
14 3 2010 2010-03-14 2010 1.058839 2.639768 0 482.376455 438.599297 1093.90737
15 3 2010 2010-03-15 2010 1.065851 3.299872 0 482.916437 438.75333 1094.781213
16 3 2010 2010-03-16 2010 1.065894 3.628444 0 483.456434 438.907368 1095.65508
17 3 2010 2010-03-17 2010 1.071863 3.624835 0 483.999485 439.062426 1096.53404
18 3 2010 2010-03-18 2010 1.076944 3.169059 0 484.545134 439.218351 1097.417331
19 3 2010 2010-03-19 2010 1.085255 2.741167 0 485.095037 439.3757 1098.307717
20 3 2010 2010-03-20 2010 1.090502 3.010463 0 485.647623 439.533943 1099.202576
21 3 2010 2010-03-21 2010 1.092537 2.955576 0 486.201246 439.692533 1100.099163
22 3 2010 2010-03-22 2010 1.089943 3.033434 0 486.753531 439.850682 1100.993526
23 3 2010 2010-03-23 2010 1.087916 2.783742 0 487.304769 440.008481 1101.886143
24 3 2010 2010-03-24 2010 1.076679 2.777289 0 487.850237 440.16436 1102.769146
25 3 2010 2010-03-25 2010 1.069985 2.763031 0 488.392264 440.319095 1103.646418
26 3 2010 2010-03-26 2010 1.068908 3.232927 0 488.933732 440.473645 1104.522759
27 3 2010 2010-03-27 2010 1.060879 3.336206 0 489.471074 440.626823 1105.392226
28 3 2010 2010-03-28 2010 1.059955 3.5833 0 490.007936 440.779842 1106.260895
29 3 2010 2010-03-29 2010 1.055087 3.549146 0 490.542294 440.932028 1107.125392
30 3 2010 2010-03-30 2010 1.057956 3.559677 0 491.078116 441.084706 1107.992333
31 3 2010 2010-03-31 2010 1.049673 3.146505 0 491.609682 441.235966 1108.852182
1 4 2010 2010-04-01 2010 1.053974 0 0.224853 492.143447 441.387962 1109.715698
2 4 2010 2010-04-02 2010 1.043052 3.025376 0 492.671604 441.53809 1110.569869
3 4 2010 2010-04-03 2010 1.052386 3.809929 0 493.204541 441.689814 1111.432009
4 4 2010 2010-04-04 2010 2.059658 0 0.314085 494.254019 442.013721 1113.155054
5 4 2010 2010-04-05 2010 1.789245 0 0.314081 495.16481 442.291401 1114.646956
6 4 2010 2010-04-06 2010 1.553205 3.401125 0 495.954542 442.528729 1115.937094
7 4 2010 2010-04-07 2010 1.404124 3.874689 0 496.667812 442.740572 1117.099797
8 4 2010 2010-04-08 2010 1.30196 3.804352 0 497.32868 442.934952 1118.175168
9 4 2010 2010-04-09 2010 1.238661 4.003334 0 497.957078 443.118509 1119.196423
10 4 2010 2010-04-10 2010 1.193948 4.019781 0 498.562538 443.294422 1120.17945
11 4 2010 2010-04-11 2010 1.349234 0 0.314054 499.247623 443.496879 1121.295187
12 4 2010 2010-04-12 2010 1.331269 0 0.31405 499.923486 443.696265 1122.395558
13 4 2010 2010-04-13 2010 1.269352 3.204711 0 500.567587 443.885066 1123.442994
14 4 2010 2010-04-14 2010 1.230255 3.460692 0 501.19163 444.067183 1124.457002
15 4 2010 2010-04-15 2010 1.206355 4.157081 0 501.803409 444.245214 1125.450572
16 4 2010 2010-04-16 2010 1.172308 3.57263 0 502.397718 444.417422 1126.415026
17 4 2010 2010-04-17 2010 -1.020615 4.351819 0 502.990507 444.589128 1127.376951
18 4 2010 2010-04-18 2010 -0.993945 3.90636 0 503.578233 444.75897 1128.330261
19 4 2010 2010-04-19 2010 -0.959049 4.072079 0 504.165113 444.928356 1129.281988
20 4 2010 2010-04-20 2010 -0.633628 0 0.380845 504.900136 445.146954 1130.48045
21 4 2010 2010-04-21 2010 -0.684913 4.023632 0 505.590118 445.350371 1131.603677
22 4 2010 2010-04-22 2010 -0.686734 4.457707 0 506.258841 445.547859 1132.69395
23 4 2010 2010-04-23 2010 -0.684307 4.807214 0 506.897595 445.745589 1133.754901
24 4 2010 2010-04-24 2010 -0.674219 4.79327 0 507.51127 445.944399 1134.793089
25 4 2010 2010-04-25 2010 -0.662189 4.188184 0 508.101729 446.144186 1135.810171
26 4 2010 2010-04-26 2010 -0.638752 4.425938 0 508.675236 446.346699 1136.815905
27 4 2010 2010-04-27 2010 -0.410103 0 0.486754 509.32813 446.591469 1137.985688
28 4 2010 2010-04-28 2010 -0.443632 5.102894 0 509.937513 446.827905 1139.095439
29 4 2010 2010-04-29 2010 -0.455793 5.130625 0 510.514525 447.059573 1140.163426
30 4 2010 2010-04-30 2010 -0.453897 5.067591 0 511.066512 447.28881 1141.201666
1 5 2010 2010-05-01 2010 -0.4412 5.99642 0 511.599043 447.517452 1142.219396
2 5 2010 2010-05-02 2010 -0.414952 5.181598 0 512.118602 447.74805 1143.228202
3 5 2010 2010-05-03 2010 -0.386051 5.482217 0 512.626769 447.980954 1144.230357
4 5 2010 2010-05-04 2010 -0.359406 5.150066 0 513.123013 448.215467 1145.223936
5 5 2010 2010-05-05 2010 -0.331668 4.98741 0 513.608199 448.451626 1146.209876
6 5 2010 2010-05-06 2010 -0.306462 5.172378 0 514.081694 448.688671 1147.186017
7 5 2010 2010-05-07 2010 -0.281439 5.93966 0 514.543827 448.926361 1148.152207
8 5 2010 2010-05-08 2010 -0.248839 6.011139 0 514.997963 449.166257 1149.114927
9 5 2010 2010-05-09 2010 -0.220164 5.945141 0 515.442874 449.407298 1150.070825
10 5 2010 2010-05-10 2010 -0.196204 5.709877 0 515.877079 449.648212 1151.015874
11 5 2010 2010-05-11 2010 -0.17672 5.82743 0 516.299244 449.887759 1151.946255
12 5 2010 2010-05-12 2010 -0.161987 5.604022 0 516.707981 450.124603 1152.857908
13 5 2010 2010-05-13 2010 -0.148382 6.150555 0 517.103285 450.358272 1153.749877
14 5 2010 2010-05-14 2010 -0.135869 5.642098 0 517.485159 450.588297 1154.621229
15 5 2010 2010-05-15 2010 -0.125622 4.960328 0 517.853181 450.813927 1155.470034
16 5 2010 2010-05-16 2010 -0.116465 5.301695 0 518.207355 451.034698 1156.295364
17 5 2010 2010-05-17 2010 0.792438 0 0.712153 518.865048 451.476435 1157.866236
18 5 2010 2010-05-18 2010 0.586071 0 0.720422 519.431235 451.860038 1159.22942
19 5 2010 2010-05-19 2010 0.389613 6.090631 0 519.911316 452.187049 1160.393397
20 5 2010 2010-05-20 2010 0.258854 6.918445 0 520.329549 452.473418 1161.414322
21 5 2010 2010-05-21 2010 0.201626 6.500178 0 520.712114 452.644471 1162.355048
22 5 2010 2010-05-22 2010 0.158342 6.133604 0 521.064439 452.807727 1163.227499
23 5 2010 2010-05-23 2010 0.128094 6.034212 0 521.391488 452.964409 1164.042822
24 5 2010 2010-05-24 2010 0.104559 5.598564 0 521.69599 453.114797 1164.806759
25 5 2010 2010-05-25 2010 0.085361 5.939997 0 521.979815 453.258864 1165.523019
26 5 2010 2010-05-26 2010 0.069644 5.442881 0 522.244495 453.396527 1166.194586
27 5 2010 2010-05-27 2010 0.058409 5.768322 0 522.491836 453.52801 1166.825295
28 5 2010 2010-05-28 2010 0.050997 6.438258 0 522.723381 453.653494 1167.418412
29 5 2010 2010-05-29 2010 0.046318 2.162373 0 522.940281 453.773021 1167.976283
30 5 2010 2010-05-30 2010 -1.392701 0.781681 0 523.148218 453.889875 1168.513555
31 5 2010 2010-05-31 2010 -1.332385 0.761057 0 523.35134 454.006551 1169.041018
1 6 2010 2010-06-01 2010 -0.716825 0.515908 0 523.55207 454.124485 1169.564956
2 6 2010 2010-06-02 2010 -0.924859 0.701225 0 523.750511 454.243499 1170.085395
3 6 2010 2010-06-03 2010 -0.85642 0.683866 0 523.947177 454.363741 1170.603512
4 6 2010 2010-06-04 2010 -1.068441 0.711419 0 524.142409 454.485239 1171.120017
5 6 2010 2010-06-05 2010 -1.265577 0.74024 0 524.336986 454.608381 1171.636856
6 6 2010 2010-06-06 2010 -1.009825 0.608041 0 524.531986 454.733812 1172.15683
7 6 2010 2010-06-07 2010 0.334036 0 0.224853 524.727337 454.861291 1172.679555
8 6 2010 2010-06-08 2010 -0.810606 0.630105 0 524.923373 454.9909 1173.205779
9 6 2010 2010-06-09 2010 -0.863365 0.688515 0 525.119413 455.121901 1173.733402
10 6 2010 2010-06-10 2010 -1.155663 0.724711 0 525.315171 455.253866 1174.261426
11 6 2010 2010-06-11 2010 -0.600231 0.627047 0 525.51098 455.386864 1174.790585
12 6 2010 2010-06-12 2010 -0.741042 0.672777 0 525.705786 455.51983 1175.317706
13 6 2010 2010-06-13 2010 -0.808977 0.675547 0 525.899289 455.65231 1175.841734
14 6 2010 2010-06-14 2010 -0.704167 0.619876 0 526.091609 455.784197 1176.362803
15 6 2010 2010-06-15 2010 -1.039796 0.671695 0 526.282693 455.915245 1176.880562
16 6 2010 2010-06-16 2010 -0.900718 0.668778 0 526.473208 456.045815 1177.396705
17 6 2010 2010-06-17 2010 -0.810203 0.641365 0 526.663213 456.175954 1177.911397
18 6 2010 2010-06-18 2010 -0.887299 0.643644 0 526.852414 456.30542 1178.423807
19 6 2010 2010-06-19 2010 -1.166983 0.669096 0 527.040692 456.434115 1178.9336
20 6 2010 2010-06-20 2010 -1.046126 0.642492 0 527.228496 456.562411 1179.442047
21 6 2010 2010-06-21 2010 -0.835016 0.595276 0 527.415762 456.690255 1179.948964
22 6 2010 2010-06-22 2010 -0.721377 0.516349 0 527.602019 456.817256 1180.453022
23 6 2010 2010-06-23 2010 -0.827786 0.544841 0 527.786757 456.942991 1180.952774
24 6 2010 2010-06-24 2010 -0.946415 0.565978 0 527.969917 457.06741 1181.448055
25 6 2010 2010-06-25 2010 -1.087815 0.583082 0 528.151686 457.190671 1181.939396
26 6 2010 2010-06-26 2010 -1.043314 0.563804 0 528.332421 457.313067 1182.427804
27 6 2010 2010-06-27 2010 -1.087145 0.56972 0 528.51217 457.43464 1182.913417
28 6 2010 2010-06-28 2010 -0.968333 0.525092 0 528.691021 457.555463 1183.396483
29 6 2010 2010-06-29 2010 2.536929 0 0.835837 529.449968 458.15776 1185.521216
30 6 2010 2010-06-30 2010 -0.034815 0.984636 0 529.442715 458.124114 1185.477606
1 7 2010 2010-07-01 2010 1.459712 0 0.224853 529.876329 458.456355 1186.681616
2 7 2010 2010-07-02 2010 -1.263661 0.569137 0 529.869071 458.42271 1186.637996
3 7 2010 2010-07-03 2010 -0.866215 0.502939 0 529.861812 458.389067 1186.594377
4 7 2010 2010-07-04 2010 -0.957781 0.505139 0 529.854554 458.355428 1186.550763
5 7 2010 2010-07-05 2010 0.81484 0 0.224853 530.09341 458.526005 1187.203594
6 7 2010 2010-07-06 2010 0.691093 0 0.674561 530.294889 458.665564 1187.750652
7 7 2010 2010-07-07 2010 -1.055771 0.457018 0 530.484473 458.795249 1188.264046
8 7 2010 2010-07-08 2010 -0.866511 0.448017 0 530.666033 458.918269 1188.754727
9 7 2010 2010-07-09 2010 -0.970232 0.469642 0 530.841742 459.036433 1189.22885
10 7 2010 2010-07-10 2010 -1.162741 0.476859 0 531.013196 459.15106 1189.690926
11 7 2010 2010-07-11 2010 -1.17586 0.448281 0 531.181797 459.263317 1190.144927
12 7 2010 2010-07-12 2010 -1.199794 0.461913 0 531.348447 459.373951 1190.593401
13 7 2010 2010-07-13 2010 -1.578443 0.513505 0 531.513625 459.48336 1191.037706
14 7 2010 2010-07-14 2010 -1.979059 0.509836 0 531.678206 459.592269 1191.480319
15 7 2010 2010-07-15 2010 -2.67775 0.528431 0 531.842985 459.701339 1191.923488
16 7 2010 2010-07-16 2010 -1.920123 0.496566 0 532.009596 459.811922 1192.371833
17 7 2010 2010-07-17 2010 -1.943198 0.489244 0 532.177519 459.92359 1192.823887
18 7 2010 2010-07-18 2010 -1.746917 0.472063 0 532.346457 460.036095 1193.278809
19 7 2010 2010-07-19 2010 -1.428792 0.424827 0 532.515836 460.148961 1193.734973
20 7 2010 2010-07-20 2010 -1.083153 0.353239 0 532.684721 460.261413 1194.189736
21 7 2010 2010-07-21 2010 -1.583725 0.440489 0 532.851968 460.372503 1194.639859
22 7 2010 2010-07-22 2010 -1.651257 0.4328 0 533.017773 460.482393 1195.085901
23 7 2010 2010-07-23 2010 -1.358442 0.397035 0 533.182376 460.591282 1195.528536
24 7 2010 2010-07-24 2010 -1.428397 0.401097 0 533.345443 460.698893 1195.966821
25 7 2010 2010-07-25 2010 -1.437854 0.395699 0 533.506908 460.805171 1196.400569
26 7 2010 2010-07-26 2010 -1.179117 0.338382 0 533.666774 460.910121 1196.829791
27 7 2010 2010-07-27 2010 -1.203027 0.381058 0 533.82456 461.013342 1197.253124
28 7 2010 2010-07-28 2010 -1.163871 0.370424 0 533.980066 461.11467 1197.670003
29 7 2010 2010-07-29 2010 -1.547978 0.397601 0 534.133132 461.21397 1198.079975
30 7 2010 2010-07-30 2010 -1.221329 0.36569 0 534.284334 461.311723 1198.484672
31 7 2010 2010-07-31 2010 -1.602103 0.374973 0 534.433609 461.407875 1198.883914
1 8 2010 2010-08-01 2010 -1.514879 0.370745 0 534.581567 461.502932 1199.279426
2 8 2010 2010-08-02 2010 -1.682617 0.384013 0 534.728426 461.597075 1199.671827
